"game_id","gsis_id","name","position","game","pts_gm","pts_gm_std","pts_gm_adj"
"2021_05_BUF_KC","00-0032775","D.Robinson","WR",1,1.48,1.8,-0.32
"2021_05_BUF_KC","00-0033040","T.Hill","WR",1,14.12,14.8,-0.68
"2021_05_BUF_KC","00-0033873","P.Mahomes","QB",1,25.09,24.98,0.109999999999995
"2021_05_BUF_KC","00-0034297","B.Pringle","WR",1,9.78,9.1,0.68
"2021_05_BUF_KC","00-0034301","Da.Williams","RB",1,8.82,7.5,1.32
"2021_05_BUF_KC","00-0034857","J.Allen","QB",1,45.27,42.8,2.47
"2021_05_BUF_KC","00-0035140","M.Hardman","WR",1,17.68,16.6,1.08
"2021_05_BUF_KC","00-0035250","D.Singletary","RB",1,4.48,3.3,1.18
"2021_05_BUF_KC","00-0035308","T.Sweeney","TE",1,1.44,1.1,0.34
"2021_05_BUF_KC","00-0035689","D.Knox","TE",1,21.06,20.7,0.36
"2021_05_BUF_KC","00-0036196","G.Davis","WR",1,2.94,2.6,0.34
"2021_05_BUF_KC","00-0036251","Z.Moss","RB",1,14.78,12.2,2.58
"2021_05_BUF_KC","00-0036360","C.Edwards-Helaire","RB",1,3.86,3.4,0.46
"2021_05_CHI_LV","00-0027973","A.Dalton","QB",1,0.97,0.32,0.65
"2021_05_CHI_LV","00-0030068","M.Goodwin","WR",1,1.48,1.8,-0.32
"2021_05_CHI_LV","00-0030663","W.Snead","WR",1,1.64,1.3,0.34
"2021_05_CHI_LV","00-0030874","D.Williams","RB",1,20.26,16.4,3.86
"2021_05_CHI_LV","00-0031280","D.Carr","QB",1,2.14,7.24,-5.1
"2021_05_CHI_LV","00-0031428","A.Robinson","WR",1,7.9,7.2,0.7
"2021_05_CHI_LV","00-0031610","D.Waller","TE",1,7.22,8.5,-1.28
"2021_05_CHI_LV","00-0033025","J.Richard","RB",1,1.74,1.4,0.34
"2021_05_CHI_LV","00-0033118","K.Drake","RB",1,1.1,1.1,-1.11022302462516e-16
"2021_05_CHI_LV","00-0033891","Z.Jones","WR",1,1.28,1.6,-0.32
"2021_05_CHI_LV","00-0033958","N.Peterman","QB",1,0.32,0.2,0.12
"2021_05_CHI_LV","00-0034983","H.Renfrow","WR",1,12.32,11.6,0.72
"2021_05_CHI_LV","00-0035562","J.Horsted","TE",1,7.54,7.2,0.34
"2021_05_CHI_LV","00-0035700","J.Jacobs","RB",1,20.28,16.7,3.58
"2021_05_CHI_LV","00-0036290","C.Kmet","TE",1,3.56,4.2,-0.64
"2021_05_CHI_LV","00-0036309","D.Mooney","WR",1,6.2,6.5,-0.3
"2021_05_CHI_LV","00-0036365","B.Edwards","WR",1,2.24,4.2,-1.96
"2021_05_CHI_LV","00-0036906","K.Herbert","RB",1,12,7.5,4.5
"2021_05_CHI_LV","00-0036945","J.Fields","QB",1,7.88,10.84,-2.96
"2021_05_CLE_LAC","00-0027061","J.Cook","TE",1,2.92,3.9,-0.98
"2021_05_CLE_LAC","00-0030279","K.Allen","WR",1,13.56,13.5,0.0599999999999996
"2021_05_CLE_LAC","00-0031235","O.Beckham","WR",1,4.02,4,0.02
"2021_05_CLE_LAC","00-0032392","A.Hooper","TE",1,-0.66,0,-0.66
"2021_05_CLE_LAC","00-0032725","S.Anderson","TE",1,-0.66,0,-0.66
"2021_05_CLE_LAC","00-0032977","R.Higgins","WR",1,11.6,11.9,-0.3
"2021_05_CLE_LAC","00-0033536","M.Williams","WR",1,33.94,36.5,-2.56
"2021_05_CLE_LAC","00-0033699","A.Ekeler","RB",1,40.56,34.9,5.66
"2021_05_CLE_LAC","00-0033885","D.Njoku","TE",1,30.28,27.9,2.38
"2021_05_CLE_LAC","00-0033923","K.Hunt","RB",1,30.6,25.9,4.7
"2021_05_CLE_LAC","00-0034791","N.Chubb","RB",1,34,24,10
"2021_05_CLE_LAC","00-0034855","B.Mayfield","QB",1,29.43,25,4.43
"2021_05_CLE_LAC","00-0035329","D.Parham","TE",1,10.92,10.9,0.02
"2021_05_CLE_LAC","00-0035414","J.Guyton","WR",1,5.52,5.5,0.02
"2021_05_CLE_LAC","00-0036233","D.Peoples-Jones","WR",1,13.04,12,1.04
"2021_05_CLE_LAC","00-0036355","J.Herbert","QB",1,45.62,48.92,-3.3
"2021_05_CLE_LAC","00-0036370","J.Kelley","RB",1,2.72,1.7,1.02
"2021_05_CLE_LAC","00-0036988","J.Palmer","WR",1,3.22,3.2,0.02
"2021_05_CLE_LAC","00-0036999","A.Schwartz","WR",1,-0.66,0,-0.66
"2021_05_DEN_PIT","00-0022924","B.Roethlisberger","QB",1,19.87,22.12,-2.25
"2021_05_DEN_PIT","00-0031237","T.Bridgewater","QB",1,19.88,22.62,-2.74000000000001
"2021_05_DEN_PIT","00-0031319","D.Spencer","WR",1,-0.66,0,-0.66
"2021_05_DEN_PIT","00-0031387","E.Ebron","TE",1,3.68,3,0.68
"2021_05_DEN_PIT","00-0032144","M.Gordon","RB",1,9.02,6.3,2.72
"2021_05_DEN_PIT","00-0033375","T.Patrick","WR",1,16.96,15.9,1.06
"2021_05_DEN_PIT","00-0033589","D.Moore","WR",1,-1.32,0,-1.32
"2021_05_DEN_PIT","00-0033857","J.Smith-Schuster","WR",1,0.3,0.6,-0.3
"2021_05_DEN_PIT","00-0034348","C.Sutton","WR",1,24.08,25,-0.92
"2021_05_DEN_PIT","00-0034407","R.McCloud","WR",1,0.78,1.1,-0.32
"2021_05_DEN_PIT","00-0034799","K.Ballage","RB",1,-0.66,0,-0.66
"2021_05_DEN_PIT","00-0035216","D.Johnson","WR",1,15.88,15.2,0.68
"2021_05_DEN_PIT","00-0035217","B.Snell","RB",1,2.54,2,0.54
"2021_05_DEN_PIT","00-0035222","Z.Gentry","TE",1,1.98,2.3,-0.32
"2021_05_DEN_PIT","00-0035644","N.Fant","TE",1,5.36,5,0.36
"2021_05_DEN_PIT","00-0035864","K.Hinton","WR",1,10.52,10.5,0.02
"2021_05_DEN_PIT","00-0035891","C.White","WR",1,-0.66,0,-0.66
"2021_05_DEN_PIT","00-0036326","C.Claypool","WR",1,25.04,24,1.04
"2021_05_DEN_PIT","00-0036893","N.Harris","RB",1,28.22,22.2,6.02
"2021_05_DEN_PIT","00-0036894","P.Freiermuth","TE",1,3.38,2.7,0.68
"2021_05_DEN_PIT","00-0036997","J.Williams","RB",1,16.28,11.6,4.68
"2021_05_DET_MIN","00-0029604","K.Cousins","QB",1,19.89,15.4,4.49
"2021_05_DET_MIN","00-0030035","A.Thielen","WR",1,6.02,6,0.02
"2021_05_DET_MIN","00-0032104","A.Abdullah","RB",1,0.32,0.2,0.12
"2021_05_DET_MIN","00-0032464","K.Raymond","WR",1,-1.32,0,-1.32
"2021_05_DET_MIN","00-0032918","C.Ham","FB",1,2.9,2.5,0.4
"2021_05_DET_MIN","00-0033106","J.Goff","QB",1,-3.23,6.12,-9.35
"2021_05_DET_MIN","00-0033839","D.Westbrook","WR",1,5.16,4.8,0.36
"2021_05_DET_MIN","00-0033948","J.Williams","RB",1,12.6,8.5,4.1
"2021_05_DET_MIN","00-0034270","T.Conklin","TE",1,4.52,4.5,0.02
"2021_05_DET_MIN","00-0034854","K.Hodge","WR",1,-0.26,2.7,-2.96
"2021_05_DET_MIN","00-0034930","T.Benson","WR",1,-1.32,0,-1.32
"2021_05_DET_MIN","00-0034972","A.Mattison","RB",1,37.46,28.3,9.16
"2021_05_DET_MIN","00-0035229","T.Hockenson","TE",1,4.22,4.2,0.02
"2021_05_DET_MIN","00-0035823","B.Ellefson","TE",1,-0.66,0,-0.66
"2021_05_DET_MIN","00-0036275","D.Swift","RB",1,27.5,22.4,5.1
"2021_05_DET_MIN","00-0036277","Q.Cephus","WR",1,7.82,6.8,1.02
"2021_05_DET_MIN","00-0036322","J.Jefferson","WR",1,21.12,19.4,1.72
"2021_05_DET_MIN","00-0036345","K.Osborn","WR",1,4.76,4.4,0.36
"2021_05_DET_MIN","00-0036963","A.St. Brown","WR",1,15.22,13.5,1.72
"2021_05_GB_CIN","00-0023459","Aa.Rodgers","QB",1,26.31,23.76,2.55
"2021_05_GB_CIN","00-0024243","M.Lewis","TE",1,6.08,5.4,0.68
"2021_05_GB_CIN","00-0028002","R.Cobb","WR",1,5.02,5,0.02
"2021_05_GB_CIN","00-0031381","D.Adams","WR",1,38.04,37.6,0.44
"2021_05_GB_CIN","00-0032134","C.Uzomah","TE",1,4.28,3.6,0.68
"2021_05_GB_CIN","00-0033009","T.Boyd","WR",1,7.1,6.4,0.7
"2021_05_GB_CIN","00-0033293","A.Jones","RB",1,21.78,14.9,6.88
"2021_05_GB_CIN","00-0033526","S.Perine","RB",1,22.54,18.3,4.24
"2021_05_GB_CIN","00-0033757","R.Tonyan","TE",1,1.48,1.8,-0.32
"2021_05_GB_CIN","00-0033897","J.Mixon","RB",1,12.82,10.5,2.32
"2021_05_GB_CIN","00-0034521","A.Lazard","WR",1,3.28,2.6,0.68
"2021_05_GB_CIN","00-0034686","A.Tate","WR",1,-0.66,0,-0.66
"2021_05_GB_CIN","00-0035631","D.Sample","TE",1,2.26,2.9,-0.64
"2021_05_GB_CIN","00-0036265","A.Dillon","RB",1,21.06,17.9,3.16
"2021_05_GB_CIN","00-0036410","T.Higgins","WR",1,7.92,8.2,-0.28
"2021_05_GB_CIN","00-0036442","J.Burrow","QB",1,18.9,20.34,-1.44
"2021_05_GB_CIN","00-0036669","K.Hill","RB",1,1.84,1.5,0.34
"2021_05_GB_CIN","00-0036857","C.Evans","RB",1,4.18,3.5,0.68
"2021_05_GB_CIN","00-0036900","J.Chase","WR",1,27.3,27.9,-0.600000000000001
"2021_05_IND_BAL","00-0030181","J.Doyle","TE",1,1.74,1.4,0.34
"2021_05_IND_BAL","00-0030513","L.Murray","RB",1,6.04,5,1.04
"2021_05_IND_BAL","00-0031285","D.Freeman","RB",1,6.92,6.5,0.42
"2021_05_IND_BAL","00-0031325","S.Watkins","WR",1,5.52,5.5,0.02
"2021_05_IND_BAL","00-0032950","C.Wentz","QB",1,30.13,28.58,1.55
"2021_05_IND_BAL","00-0033217","M.Alie-Cox","TE",1,8.36,8,0.36
"2021_05_IND_BAL","00-0033251","Z.Pascal","WR",1,7.5,7.8,-0.3
"2021_05_IND_BAL","00-0033951","M.Mack","RB",1,8.9,6.4,2.5
"2021_05_IND_BAL","00-0034367","N.Hines","RB",1,2.22,1.8,0.42
"2021_05_IND_BAL","00-0034753","M.Andrews","TE",1,38.8,37.7,1.1
"2021_05_IND_BAL","00-0034796","L.Jackson","QB",1,63.65,47.88,15.77
"2021_05_IND_BAL","00-0035021","A.Dulin","WR",1,3.98,3.3,0.68
"2021_05_IND_BAL","00-0035249","J.Oliver","TE",1,3.98,3.3,0.68
"2021_05_IND_BAL","00-0035639","P.Campbell","WR",1,9.64,9.6,0.04
"2021_05_IND_BAL","00-0035662","M.Brown","WR",1,35.9,33.5,2.4
"2021_05_IND_BAL","00-0036133","J.Proche","WR",1,4.18,3.5,0.68
"2021_05_IND_BAL","00-0036223","J.Taylor","RB",1,34.78,31.9,2.88
"2021_05_IND_BAL","00-0036252","M.Pittman","WR",1,22.28,20.9,1.38
"2021_05_IND_BAL","00-0036331","D.Duvernay","WR",1,9.86,8.5,1.36
"2021_05_IND_BAL","00-0036457","T.Williams","RB",1,5.14,4.1,1.04
"2021_05_IND_BAL","00-0036876","K.Granson","TE",1,4.58,3.9,0.68
"2021_05_LA_SEA","00-0026189","D.Jackson","WR",1,6.82,7.8,-0.98
"2021_05_LA_SEA","00-0026498","M.Stafford","QB",1,20.85,18.6,2.25
"2021_05_LA_SEA","00-0029263","R.Wilson","QB",1,9.83,11.08,-1.25
"2021_05_LA_SEA","00-0030431","R.Woods","WR",1,29.76,27,2.76
"2021_05_LA_SEA","00-0030565","G.Smith","QB",1,12.42,11.54,0.88
"2021_05_LA_SEA","00-0032211","T.Lockett","WR",1,9.1,10.7,-1.6
"2021_05_LA_SEA","00-0032426","A.Collins","RB",1,12.04,9.2,2.84
"2021_05_LA_SEA","00-0033110","T.Higbee","TE",1,10.08,9.4,0.68
"2021_05_LA_SEA","00-0033908","C.Kupp","WR",1,16.6,16.2,0.399999999999999
"2021_05_LA_SEA","00-0034159","W.Dissly","TE",1,4.26,4.9,-0.64
"2021_05_LA_SEA","00-0034845","S.Michel","RB",1,14.06,11.5,2.56
"2021_05_LA_SEA","00-0035022","P.Hart","WR",1,4.58,3.9,0.68
"2021_05_LA_SEA","00-0035594","T.Homer","RB",1,3.44,2.8,0.64
"2021_05_LA_SEA","00-0035640","D.Metcalf","WR",1,28.5,26.8,1.7
"2021_05_LA_SEA","00-0035664","D.Henderson","RB",1,22.16,16.9,5.26
"2021_05_LA_SEA","00-0036244","C.Parkinson","TE",1,0.78,1.1,-0.32
"2021_05_LA_SEA","00-0036247","F.Swain","WR",1,0.92,1.9,-0.98
"2021_05_LA_SEA","00-0036415","V.Jefferson","WR",1,0.96,2.6,-1.64
"2021_05_LA_SEA","00-0036425","D.Dallas","RB",1,7,5.9,1.1
"2021_05_MIA_TB","00-0019596","T.Brady","QB",1,54.02,47.74,6.28
"2021_05_MIA_TB","00-0027793","A.Brown","WR",1,33.12,31.4,1.72
"2021_05_MIA_TB","00-0027948","B.Gabbert","QB",1,3.59,1.64,1.95
"2021_05_MIA_TB","00-0030456","G.Bernard","RB",1,13.44,11.5,1.94
"2021_05_MIA_TB","00-0031273","C.Brate","TE",1,2.54,2.2,0.34
"2021_05_MIA_TB","00-0031408","M.Evans","WR",1,30.02,29.3,0.72
"2021_05_MIA_TB","00-0033119","J.Brissett","QB",1,20.55,21,-0.450000000000003
"2021_05_MIA_TB","00-0033471","I.Ford","WR",1,1.64,1.3,0.34
"2021_05_MIA_TB","00-0033555","M.Hollins","WR",1,1.68,2,-0.32
"2021_05_MIA_TB","00-0033856","L.Fournette","RB",1,25.72,21,4.72
"2021_05_MIA_TB","00-0033879","O.Howard","TE",1,3.92,3.9,0.02
"2021_05_MIA_TB","00-0033896","A.Shaheen","TE",1,4.18,3.5,0.68
"2021_05_MIA_TB","00-0033921","C.Godwin","WR",1,13.74,14,-0.260000000000001
"2021_05_MIA_TB","00-0034798","D.Smythe","TE",1,4.32,4.3,0.02
"2021_05_MIA_TB","00-0034816","R.Jones","RB",1,6.2,4.6,1.6
"2021_05_MIA_TB","00-0034829","M.Gesicki","TE",1,7.68,8.3,-0.62
"2021_05_MIA_TB","00-0035311","M.Gaskin","RB",1,36.8,31.9,4.9
"2021_05_MIA_TB","00-0035350","P.Williams","WR",1,9.82,9.7,0.12
"2021_05_MIA_TB","00-0036020","S.Ahmed","RB",1,4.42,4.1,0.32
"2021_05_MIA_TB","00-0036427","T.Johnson","WR",1,8.22,7.2,1.02
"2021_05_MIA_TB","00-0036613","J.Waddle","WR",1,3.46,5.3,-1.84
"2021_05_NE_HOU","00-0027966","M.Ingram","RB",1,6.56,4.1,2.46
"2021_05_NE_HOU","00-0029239","B.Bolden","RB",1,9.96,7.1,2.86
"2021_05_NE_HOU","00-0031236","B.Cooks","WR",1,5,5.3,-0.3
"2021_05_NE_HOU","00-0031549","N.Agholor","WR",1,6.56,6.2,0.36
"2021_05_NE_HOU","00-0032128","C.Conley","WR",1,17.76,17.4,0.36
"2021_05_NE_HOU","00-0032187","D.Johnson","RB",1,11.44,10.1,1.34
"2021_05_NE_HOU","00-0032398","C.Moore","WR",1,23.6,21.9,1.7
"2021_05_NE_HOU","00-0033090","H.Henry","TE",1,20.22,19.5,0.72
"2021_05_NE_HOU","00-0033307","K.Bourne","WR",1,8.54,6.8,1.74
"2021_05_NE_HOU","00-0033421","A.Auclair","TE",1,8.44,8.1,0.34
"2021_05_NE_HOU","00-0033439","P.Brown","TE",1,3.56,4.2,-0.64
"2021_05_NE_HOU","00-0033858","J.Smith","TE",1,6.18,5.2,0.98
"2021_05_NE_HOU","00-0034109","P.Lindsay","RB",1,3.04,1.9,1.14
"2021_05_NE_HOU","00-0034364","J.Akins","TE",1,4.38,3.7,0.68
"2021_05_NE_HOU","00-0034960","J.Meyers","WR",1,10.3,9.6,0.7
"2021_05_NE_HOU","00-0035624","N.Harry","WR",1,1.58,1.9,-0.32
"2021_05_NE_HOU","00-0035657","D.Harris","RB",1,15.28,11.8,3.48
"2021_05_NE_HOU","00-0036875","R.Stevenson","RB",1,3.68,2.3,1.38
"2021_05_NE_HOU","00-0036898","D.Mills","QB",1,30.45,30.68,-0.230000000000001
"2021_05_NE_HOU","00-0036972","M.Jones","QB",1,20.67,13.54,7.13
"2021_05_NO_WAS","00-0028237","C.Hogan","WR",1,-0.66,0,-0.66
"2021_05_NO_WAS","00-0030085","K.Stills","WR",1,2.56,3.8,-1.24
"2021_05_NO_WAS","00-0031503","J.Winston","QB",1,28.23,35.86,-7.63
"2021_05_NO_WAS","00-0031763","D.Carter","WR",1,10.68,11.3,-0.62
"2021_05_NO_WAS","00-0031800","T.Heinicke","QB",1,-0.68,9.92,-10.6
"2021_05_NO_WAS","00-0032009","A.Humphries","WR",1,10,10.3,-0.3
"2021_05_NO_WAS","00-0032602","J.McKissic","RB",1,-0.66,1.7,-2.36
"2021_05_NO_WAS","00-0033282","C.Samuel","WR",1,0.62,0.8,-0.18
"2021_05_NO_WAS","00-0033357","T.Hill","QB",1,1.78,2.1,-0.32
"2021_05_NO_WAS","00-0033611","R.Seals-Jones","TE",1,8.16,9.1,-0.94
"2021_05_NO_WAS","00-0033906","A.Kamara","RB",1,33.18,29.2,3.98
"2021_05_NO_WAS","00-0035215","D.Harris","WR",1,14.54,14.2,0.34
"2021_05_NO_WAS","00-0035659","T.McLaurin","WR",1,5.34,8.6,-3.26
"2021_05_NO_WAS","00-0036040","J.Johnson","TE",1,-0.66,0,-0.66
"2021_05_NO_WAS","00-0036219","M.Callaway","WR",1,23.22,24.5,-1.28
"2021_05_NO_WAS","00-0036328","A.Gibson","RB",1,25.48,21.2,4.28
"2021_05_NO_WAS","00-0036422","A.Trautman","TE",1,6.98,6.3,0.68
"2021_05_NO_WAS","00-0036671","D.Milne","WR",1,1.94,1.6,0.34
"2021_05_NO_WAS","00-0036755","J.Patterson","RB",1,2.08,1.3,0.78
"2021_05_NYG_DAL","00-0027981","K.Rudolph","TE",1,2.74,2.4,0.34
"2021_05_NYG_DAL","00-0030520","M.Glennon","QB",1,11.56,10.04,1.52
"2021_05_NYG_DAL","00-0031544","A.Cooper","WR",1,14.04,15,-0.96
"2021_05_NYG_DAL","00-0032813","E.Penny","RB",1,0.64,0.4,0.24
"2021_05_NYG_DAL","00-0032972","D.Booker","RB",1,23.68,20.8,2.88
"2021_05_NYG_DAL","00-0033045","E.Elliott","RB",1,31.82,25.2,6.62
"2021_05_NYG_DAL","00-0033077","D.Prescott","QB",1,29.34,28.68,0.659999999999997
"2021_05_NYG_DAL","00-0033367","C.Board","WR",1,2.72,2.7,0.02
"2021_05_NYG_DAL","00-0033460","J.Ross","WR",1,-4.44089209850063e-16,2.3,-2.3
"2021_05_NYG_DAL","00-0033591","N.Brown","WR",1,6.96,6.6,0.36
"2021_05_NYG_DAL","00-0033881","E.Engram","TE",1,10.86,9.5,1.36
"2021_05_NYG_DAL","00-0033932","K.Golladay","WR",1,-1.98,0,-1.98
"2021_05_NYG_DAL","00-0034383","D.Schultz","TE",1,14.62,13.9,0.72
"2021_05_NYG_DAL","00-0034418","C.Wilson","WR",1,7.33,5.98,1.35
"2021_05_NYG_DAL","00-0034844","S.Barkley","RB",1,0.78,0.9,-0.12
"2021_05_NYG_DAL","00-0035261","T.Pollard","RB",1,20.16,14.3,5.86
"2021_05_NYG_DAL","00-0035710","D.Jones","QB",1,0.61,4.82,-4.21
"2021_05_NYG_DAL","00-0036254","C.Johnson","WR",1,-1.98,0,-1.98
"2021_05_NYG_DAL","00-0036358","C.Lamb","WR",1,19.08,18.8,0.28
"2021_05_NYG_DAL","00-0036913","K.Toney","WR",1,30.44,29.6,0.84
"2021_05_NYJ_ATL","00-0026143","M.Ryan","QB",1,35.13,25.68,9.45
"2021_05_NYJ_ATL","00-0028097","L.Smith","TE",1,7.02,6,1.02
"2021_05_NYJ_ATL","00-0030108","R.Griffin","TE",1,1.08,1.4,-0.32
"2021_05_NYJ_ATL","00-0030578","C.Patterson","RB",1,21.7,18.4,3.3
"2021_05_NYJ_ATL","00-0031941","J.Crowder","WR",1,5.78,6.4,-0.62
"2021_05_NYJ_ATL","00-0032058","T.Coleman","RB",1,1.1,1.1,-1.11022302462516e-16
"2021_05_NYJ_ATL","00-0032063","M.Davis","RB",1,15.98,14.1,1.88
"2021_05_NYJ_ATL","00-0032778","T.Sharpe","WR",1,10,9.3,0.7
"2021_05_NYJ_ATL","00-0033681","K.Cole","WR",1,5.82,5.8,0.02
"2021_05_NYJ_ATL","00-0033871","C.Davis","WR",1,7.88,8.5,-0.62
"2021_05_NYJ_ATL","00-0033950","W.Gallman","RB",1,0.32,0.2,0.12
"2021_05_NYJ_ATL","00-0034132","C.Blake","WR",1,2.56,3.2,-0.64
"2021_05_NYJ_ATL","00-0034419","B.Berrios","WR",1,1.94,1.6,0.34
"2021_05_NYJ_ATL","00-0034830","H.Hurst","TE",1,14.7,14,0.7
"2021_05_NYJ_ATL","00-0035208","O.Zaccheaus","WR",1,3.36,4,-0.64
"2021_05_NYJ_ATL","00-0035537","T.Johnson","RB",1,12.14,11.4,0.74
"2021_05_NYJ_ATL","00-0036255","D.Mims","WR",1,5.32,5.3,0.02
"2021_05_NYJ_ATL","00-0036924","Mi.Carter","RB",1,18.1,14.8,3.3
"2021_05_NYJ_ATL","00-0036970","K.Pitts","TE",1,29.3,26.9,2.4
"2021_05_NYJ_ATL","00-0036980","E.Moore","WR",1,-1.32,0,-1.32
"2021_05_NYJ_ATL","00-0037013","Z.Wilson","QB",1,0.509999999999998,5.98,-5.47
"2021_05_PHI_CAR","00-0030061","Z.Ertz","TE",1,-1.26,1.7,-2.96
"2021_05_PHI_CAR","00-0032688","R.Anderson","WR",1,2.38,5,-2.62
"2021_05_PHI_CAR","00-0034351","D.Goedert","TE",1,4.82,4.8,0.02
"2021_05_PHI_CAR","00-0034365","I.Thomas","TE",1,8.7,8,0.7
"2021_05_PHI_CAR","00-0034827","Dj.Moore","WR",1,8.94,8.8,0.14
"2021_05_PHI_CAR","00-0034838","R.Freeman","RB",1,1.6,1.8,-0.2
"2021_05_PHI_CAR","00-0034869","S.Darnold","QB",1,0.329999999999999,8.08,-7.75
"2021_05_PHI_CAR","00-0035243","M.Sanders","RB",1,14.5,10.1,4.4
"2021_05_PHI_CAR","00-0036271","Q.Watkins","WR",1,8.82,7.8,1.02
"2021_05_PHI_CAR","00-0036387","J.Reagor","WR",1,5.1,5.4,-0.3
"2021_05_PHI_CAR","00-0036389","J.Hurts","QB",1,17.34,21.12,-3.78
"2021_05_PHI_CAR","00-0036555","C.Hubbard","RB",1,25.5,18.4,7.1
"2021_05_PHI_CAR","00-0036912","D.Smith","WR",1,15.1,14.7,0.399999999999999
"2021_05_PHI_CAR","00-0036919","K.Gainwell","RB",1,3.38,3.4,-0.02
"2021_05_PHI_CAR","00-0036955","T.Marshall","WR",1,3.42,3.4,0.02
"2021_05_PHI_CAR","00-0037005","T.Tremble","TE",1,8.56,9.2,-0.64
"2021_05_SF_ARI","00-0027942","A.Green","WR",1,1.98,2.3,-0.32
"2021_05_SF_ARI","00-0029269","T.Benjamin","WR",1,-1.98,0,-1.98
"2021_05_SF_ARI","00-0029632","M.Sanu","WR",1,3.92,3.9,0.02
"2021_05_SF_ARI","00-0029892","K.Juszczyk","FB",1,6.86,6.5,0.36
"2021_05_SF_ARI","00-0030564","D.Hopkins","WR",1,20.76,20.7,0.0599999999999996
"2021_05_SF_ARI","00-0031558","M.Williams","TE",1,2.74,2.4,0.34
"2021_05_SF_ARI","00-0033553","J.Conner","RB",1,12.78,10.7,2.08
"2021_05_SF_ARI","00-0034073","R.Dwelley","TE",1,5.18,4.5,0.68
"2021_05_SF_ARI","00-0034681","C.Edmonds","RB",1,7.66,6.4,1.26
"2021_05_SF_ARI","00-0034775","C.Kirk","WR",1,12.36,10,2.36
"2021_05_SF_ARI","00-0035228","K.Murray","QB",1,18.14,16.36,1.78
"2021_05_SF_ARI","00-0035719","D.Samuel","WR",1,13.94,16.1,-2.16
"2021_05_SF_ARI","00-0036261","B.Aiyuk","WR",1,4.56,5.2,-0.64
"2021_05_SF_ARI","00-0036429","C.Woerner","TE",1,1.74,1.4,0.34
"2021_05_SF_ARI","00-0036567","E.Mitchell","RB",1,11.46,8.2,3.26
"2021_05_SF_ARI","00-0036936","R.Moore","WR",1,18.02,14.7,3.32
"2021_05_SF_ARI","00-0036984","T.Sermon","RB",1,1.12,0.7,0.42
"2021_05_SF_ARI","00-0037012","T.Lance","QB",1,11.67,14.58,-2.91
"2021_05_TEN_JAX","00-0029293","M.Jones","WR",1,0.54,3.5,-2.96
"2021_05_TEN_JAX","00-0029701","R.Tannehill","QB",1,12.34,15.98,-3.64
"2021_05_TEN_JAX","00-0030525","T.Austin","WR",1,12.1,10.4,1.7
"2021_05_TEN_JAX","00-0031045","C.Hyde","RB",1,2.08,1.3,0.78
"2021_05_TEN_JAX","00-0031585","M.Pruitt","TE",1,8.74,8.4,0.34
"2021_05_TEN_JAX","00-0032141","G.Swaim","TE",1,-0.66,0,-0.66
"2021_05_TEN_JAX","00-0032355","C.Rogers","WR",1,5.38,4.5,0.88
"2021_05_TEN_JAX","00-0032764","D.Henry","RB",1,38.8,31,7.8
"2021_05_TEN_JAX","00-0032980","M.Johnson","WR",1,7.9,8.2,-0.3
"2021_05_TEN_JAX","00-0033387","J.Hollister","TE",1,7.44,7.1,0.34
"2021_05_TEN_JAX","00-0033455","A.Firkser","TE",1,6.66,6.3,0.36
"2021_05_TEN_JAX","00-0033572","J.Agnew","WR",1,12.1,10.9,1.2
"2021_05_TEN_JAX","00-0033854","D.Ogunbowale","RB",1,3.24,2.9,0.34
"2021_05_TEN_JAX","00-0033943","J.Reynolds","WR",1,2.14,1.8,0.34
"2021_05_TEN_JAX","00-0033955","J.McNichols","RB",1,6.72,5.5,1.22
"2021_05_TEN_JAX","00-0034011","D.Arnold","TE",1,13.12,12.4,0.72
"2021_05_TEN_JAX","00-0034652","C.Batson","WR",1,2.4,1.5,0.9
"2021_05_TEN_JAX","00-0035676","A.Brown","WR",1,5.84,6.8,-0.96
"2021_05_TEN_JAX","00-0035831","J.Robinson","RB",1,30.98,21.7,9.28
"2021_05_TEN_JAX","00-0036268","L.Shenault","WR",1,5.82,6.8,-0.98
"2021_05_TEN_JAX","00-0036887","L.Farrell","TE",1,2.64,2.3,0.34
"2021_05_TEN_JAX","00-0036971","T.Lawrence","QB",1,25.35,23.72,1.63
"2021_06_ARI_CLE","00-0027942","A.Green","WR",1,19.94,18.9,1.04
"2021_06_ARI_CLE","00-0028986","C.Keenum","QB",1,-1.11,0.24,-1.35
"2021_06_ARI_CLE","00-0030564","D.Hopkins","WR",1,20.86,20.5,0.36
"2021_06_ARI_CLE","00-0031235","O.Beckham","WR",1,12.62,12.9,-0.28
"2021_06_ARI_CLE","00-0032392","A.Hooper","TE",1,0.42,1.4,-0.98
"2021_06_ARI_CLE","00-0032977","R.Higgins","WR",1,-1.98,0,-1.98
"2021_06_ARI_CLE","00-0033258","D.Daniels","TE",1,-0.66,0,-0.66
"2021_06_ARI_CLE","00-0033553","J.Conner","RB",1,12.7,8.1,4.6
"2021_06_ARI_CLE","00-0033885","D.Njoku","TE",1,1.28,1.6,-0.32
"2021_06_ARI_CLE","00-0033923","K.Hunt","RB",1,15.78,10.8,4.98
"2021_06_ARI_CLE","00-0034311","J.Stanton","FB",1,1.94,1.6,0.34
"2021_06_ARI_CLE","00-0034681","C.Edmonds","RB",1,11.12,8,3.12
